"","share_type","EF436","n_obs","EF952_sum","mean","mean_weighted","sd","sd_weighted","median","q25","q75","median_weighted","q25_weighted","q75_weighted"
"1","share_brown","150 to < 300",1,102.594,0,0,NA,NA,0,0,0,0,0,0
"2","share_brown","300 to < 500",20,2327.119,0,0,0,0,0,0,0,0,0,0
"3","share_brown","700 to < 900",24,2669.588,0.00925925925925926,0.00890407891488208,0.0313699834762933,0.0308383752251695,0,0,0,0,0,0
"4","share_brown","900 to < 1,100",25,2924.59,0.0133333333333333,0.0129299035648302,0.0368513865595044,0.0364085407553702,0,0,0,0,0,0
"5","share_brown","1,100 to < 1,300",68,7433.763,0.0212418300653595,0.0202287111446039,0.044016818992519,0.0432196065793114,0,0,0,0,0,0
"6","share_brown","1,300 to < 1,500",19,2373.468,0.0175438596491228,0.0151890257912332,0.0416260360702975,0.0394883020332904,0,0,0,0,0,0
"7","share_brown","1,700 to < 2,000",31,3375.486,0.00716845878136201,0.00649802724703939,0.0277478931238564,0.0265483766409843,0,0,0,0,0,0
"8","share_brown","2,000 to < 2,300",92,9949.314,0.0169082125603865,0.0186062074229439,0.0401286176952564,0.0417323207049581,0,0,0,0,0,0
"9","share_brown","2,300 to < 2,600",36,3908.197,0.0185185185185185,0.0163822061397849,0.0419960525565808,0.0399913598158708,0,0,0,0,0,0
"10","share_brown","2,600 to < 2,900",22,2488.523,0.00505050505050505,0.00445132402723311,0.0236889684839567,0.0223255598806861,0,0,0,0,0,0
"11","share_brown","2,900 to < 3,200",15,1383.587,0.00740740740740741,0.00509151615009071,0.0286887655274623,0.0240887985540697,0,0,0,0,0,0
"12","share_brown","3,200 to < 3,600",20,2276.295,0.0166666666666667,0.0166483498648266,0.0407052831702804,0.040739637532802,0,0,0,0,0,0
"13","share_brown","3,600 to < 4,000",8,855.766,0.0138888888888889,0.0139844822585198,0.0392837100659193,0.0395002678490337,0,0,0,0,0,0.0277777777777777
"14","share_brown","4,000 to < 4,500",9,968.865,0.0246913580246914,0.0302296444235724,0.0489953946493443,0.0525715857852282,0,0,0,0,0,0.111111111111111
"15","share_brown","4,500 to < 5,000",4,408.258,0,0,0,0,0,0,0,0,0,0
"16","share_brown","5,000 to < 5,500",1,83.843,0,0,NA,NA,0,0,0,0,0,0
"17","share_brown","5,500 to < 6,000",4,517.412,0.0277777777777778,0.0240858993091257,0.0555555555555556,0.0549795551486988,0,0,0.0277777777777778,0,0,0.0277777777777777
"18","share_brown","6,000 to < 7,500",6,645.74,0,0,0,0,0,0,0,0,0,0
"19","share_brown","7,500 to < 10,000",2,233.494,0,0,0,0,0,0,0,0,0,0
"20","share_brown","10,000 to < 18,000",1,119.698,0,0,NA,NA,0,0,0,0,0,0
"21","share_brown","Farmer (self-employed, main job)",1,95.52,0,0,NA,NA,0,0,0,0,0,0
"22","share_brown",NA,3,249.565,0.037037037037037,0.0441804295028906,0.0641500299099584,0.0675959422110438,0,0,0.0555555555555556,0.111111111111111,0.0555555555555555,0.111111111111111
"23","share_green","150 to < 300",1,102.594,0,0,NA,NA,0,0,0,0,0,0
"24","share_green","300 to < 500",20,2327.119,0,0,0,0,0,0,0,0,0,0
"25","share_green","700 to < 900",24,2669.588,0,0,0,0,0,0,0,0,0,0
"26","share_green","900 to < 1,100",25,2924.59,0,0,0,0,0,0,0,0,0,0
"27","share_green","1,100 to < 1,300",68,7433.763,0,0,0,0,0,0,0,0,0,0
"28","share_green","1,300 to < 1,500",19,2373.468,0,0,0,0,0,0,0,0,0,0
